	Eigenvector_centrality	Degree_centrality	Clustering_coefficient	Betweenness_centrality
O00257	0.004787173232983972	0.0009387712527380828	0.16666666666666666	0.00019705106694589496
Q13224	0.024236444894514837	0.0039637008448941274	0.09047619047619047	0.0014448801493554895
Q9BSW2,B4E1X0	0.0005135302265146088	0.00020861583394179617	0.0	2.710650946950119e-06
O75569	0.007728128768529084	0.001251695003650777	0.15555555555555556	0.0006969453122804542
Q13107,Q08AK7	0.003121066485854086	0.0005215395848544905	0.0	1.7516628890457095e-05
O60583	0.002822059159106035	0.0005215395848544905	0.2	1.8713778194016705e-05
B7Z7E3,P78396	0.013939025954994555	0.002503390007301554	0.1038961038961039	0.0008484351716707393
Q99708,A6NKN2	0.009324052111695276	0.002294774173359758	0.042105263157894736	0.00040540603745028883
Q15643,Q6MZL5,B2RUT2	0.0024196987956797192	0.00020861583394179617	0.0	1.6910517999556287e-06
O14682,Q53XS2	0.003150504958704186	0.00020861583394179617	0.0	8.359541915584622e-06
Q12931	0.006683737110771485	0.0009387712527380828	0.1111111111111111	0.0007379983788577187
P42685	0.0019461310696170914	0.00010430791697089809	0.0	0.0
Q13077,Q658U1	0.015002291104357812	0.004068008761865026	0.09446693657219973	0.0009677113352111135
Q02223	0.0015250161446073106	0.0005215395848544905	0.2	4.85947720397543e-05
A8K031,O14777	0.003971762954612203	0.0021904662563888596	0.04093567251461988	0.0008405341372185775
Q9Y6B2	0.007024212275597042	0.0006258475018253885	0.26666666666666666	1.372419109784826e-05
O75150	0.0020830866998774295	0.0005215395848544905	0.0	5.843476556823251e-05
P29375,A8MUS2	0.011039112371252291	0.0008344633357671847	0.17857142857142858	2.0889954169476686e-05
Q96FV9	0.0019461310696170914	0.00010430791697089809	0.0	0.0
Q9UBU8	0.002076504956869169	0.0005215395848544905	0.0	0.00018450986518363482
Q8IVW6	0.0019461310696170914	0.00010430791697089809	0.0	0.0
O75629	0.004303712847368275	0.0006258475018253885	0.06666666666666667	5.14141723970457e-05
A8K107,Q12933	0.030250490817789258	0.01522895587775112	0.018842268842268844	0.014913617313135388
Q9NY61	0.009826855344912448	0.0016689266715343694	0.06666666666666667	0.00029935687923123125
Q5TKA1	0.0023185946403772085	0.00020861583394179617	0.0	5.496834848148563e-07
Q9NYW8	0.004869097038973404	0.00020861583394179617	1.0	0.0
A4FU01	0.0004757538332303734	0.00010430791697089809	0.0	0.0
Q96Q15	0.0015365206389410275	0.0007301554187962866	0.14285714285714285	0.00016357403738683724
A8MYU0,P29374,Q05CG0	0.004568158635028772	0.0006258475018253885	0.4666666666666667	2.504040858835808e-06
Q92769	0.0339179845690515	0.006780014603108376	0.07884615384615384	0.002283067191024602
Q15329	0.010131521781922006	0.0007301554187962866	0.19047619047619047	2.3567375001122704e-05
Q7Z5J2,Q9Y275,Q6FHD6	0.00015515024398307824	0.0006258475018253885	0.3333333333333333	2.3285025542279573e-06
Q9HAW0	0.001493102815044699	0.0003129237509126943	0.3333333333333333	1.1882199453816247e-06
P55055	0.011968197255790094	0.0021904662563888596	0.18128654970760233	0.0004624866247405645
B3KR02,O75888,Q541E1	0.0021679813655191755	0.0009387712527380828	0.05555555555555555	0.00017373155556748277
P62195	0.011293608051840232	0.0016689266715343694	0.09166666666666666	0.00026706371288230446
Q53RZ2,P43354,Q53EL4	0.0038670743254244477	0.0007301554187962866	0.0	2.0000145732522202e-05
B2R5V0,Q13772,A8K8W5	0.006782601772978131	0.0007301554187962866	0.14285714285714285	2.2521236488995924e-05
Q13164	0.008900577104498998	0.001356002920621675	0.05128205128205128	7.860445978767283e-05
Q9H0E9	0.003254762312034373	0.0006258475018253885	0.2	7.518742679991505e-06
Q9H2X0	0.00040978907410739343	0.0005215395848544905	0.1	0.0003629604294014231
O75528	0.010931070078061633	0.0017732345885052676	0.04411764705882353	0.0006153177437641264
Q15649	0.002814280326949684	0.0003129237509126943	0.3333333333333333	1.0050579341656457e-07
Q15652,A0T124	0.0048823243592218445	0.0003129237509126943	0.3333333333333333	8.542316658384515e-07
Q15642	0.0175326291945204	0.0014603108375925732	0.12087912087912088	0.00018186252252168038
O43439	0.0037806040972854465	0.001147387086679879	0.12727272727272726	0.00015439479223823882
P61201,Q59EL2	0.011912688521528764	0.0021904662563888596	0.24561403508771928	0.00019339291634257305
Q15466	0.015035762206408365	0.0021904662563888596	0.12857142857142856	9.797402691664392e-05
Q9BUI6,Q05086,Q9H2G0	0.010117240497560059	0.002294774173359758	0.010526315789473684	0.0010835659766751462
Q15653,Q96LS1	0.01205276541491714	0.0030249295921560447	0.11083743842364532	0.001380553513045607
P08588	0.006512555538600564	0.0015646187545634712	0.0380952380952381	0.0004139429047626009
P49407	0.014209144068683911	0.0030249295921560447	0.027093596059113302	0.0012043941342727374
P55345	0.012295845139401924	0.0014603108375925732	0.22727272727272727	0.00010475444282881101
Q15596	0.034419583490448824	0.004589548346719516	0.07716701902748414	0.001234429533862719
A2I2P5,Q99743	0.01232347426947982	0.0008344633357671847	0.39285714285714285	1.9826363197735504e-05
Q96L73,Q96MN8	0.009546723982499061	0.0006258475018253885	0.4	7.982079471152455e-05
O76064	0.0021351024978709795	0.0008344633357671847	0.0	0.0001547424007251113
Q05516	0.03843601076575463	0.008866172942526337	0.02850426094622392	0.009800390703472323
P25098	0.025454219385396406	0.0039637008448941274	0.05405405405405406	0.001930575547188492
Q15544	0.006938534933294465	0.0017732345885052676	0.45588235294117646	7.956631825898122e-05
Q9P2W1,B5ME70	0.008187190954611925	0.0008344633357671847	0.13333333333333333	1.0642549222879772e-05
P28702,Q5STP9	0.010617174923760388	0.0026076979242724524	0.1422924901185771	8.882840325342205e-05
Q00610	0.013393895963776218	0.004589548346719516	0.022067363530778164	0.0019359368723476534
Q9Y5X4,B6ZGU0	0.007500476942389255	0.0015646187545634712	0.21904761904761905	6.830466923090957e-05
Q5QHG3,P10826	0.008101833156094775	0.0009387712527380828	0.2222222222222222	2.4889115764138305e-05
P48443,A6NNL4	0.013091673582565966	0.002399082090330656	0.1225296442687747	0.00023384210781618515
P41240,B2R6Q4,A8K3B6	0.04343406385081855	0.004276624595806822	0.1282051282051282	0.0007471621011657876
Q9NSV4	0.0004757538332303734	0.00010430791697089809	0.0	0.0
P05108	0.005400135950979546	0.0005215395848544905	0.4	0.0004801704531157768
Q8IXN0,P10745	0.0006129668768741663	0.00010430791697089809	0.0	0.0
Q9H078	0.0005761638235670766	0.00020861583394179617	0.0	6.874430603321448e-06
Q02094,Q96E98	0.00031342236929197975	0.0005215395848544905	0.1	0.0002052307294960909
P07477	0.00013137623599780794	0.0008344633357671847	0.0	0.0006095392153272045
Q16762	3.606521840350071e-06	0.00020861583394179617	0.0	8.405320367622383e-06
P03886,Q85KV6	1.1885497110736678e-05	0.0005215395848544905	0.0	8.227648302088885e-05
Q3ZCX0,Q96K00,A8MT75	0.0031062374722400387	0.00020861583394179617	1.0	0.0
P25025,Q53PC4	0.0025515933664012774	0.002399082090330656	0.07142857142857142	0.0009573610329632031
P10523,A0FDN6	0.00026309253579488305	0.0003129237509126943	0.0	1.917557120097176e-06
P63211	0.00039689293056363985	0.0007301554187962866	0.0	0.0002383475945433629
Q16559	0.003000772088908917	0.00041723166788359235	0.16666666666666666	2.1532328670307587e-05
P25791	0.00683768631894122	0.002086158339417962	0.031578947368421054	0.0006556315200663655
P17542	0.01342336116957749	0.0017732345885052676	0.08823529411764706	0.0006404603893821614
Q9NVW2	0.005058213254138496	0.001147387086679879	0.14545454545454545	0.00041126197597371944
P61371	0.0045453006046457314	0.001043079169708981	0.24444444444444444	0.0005950912210080756
Q86U70	0.0052625679873710965	0.0017732345885052676	0.0661764705882353	0.0013581755048716478
Q15723	0.0013130798020186698	0.0003129237509126943	0.0	2.962033341546717e-06
P23921	0.0028237295199422907	0.0006258475018253885	0.16666666666666666	2.6672442074979133e-05
P31350	0.005872957092442953	0.0005215395848544905	0.3	1.697383426258998e-05
Q7LG56	0.0037832679982044305	0.0003129237509126943	0.6666666666666666	5.155030092783205e-06
P61221	7.36904472542167e-05	0.00020861583394179617	0.0	0.00020017196334202395
Q5W0L2,Q05823	0.0029248215866572807	0.00020861583394179617	0.0	0.00040030040157786355
P26572	0.0004757538332303734	0.00010430791697089809	0.0	0.0
Q6PJX3,O95793,B3KRE0	0.008307012142563427	0.0031292375091269424	0.010582010582010581	0.0015946106568881942
P62753,A2A3R6	0.0020865091957091844	0.0006258475018253885	0.0	7.734327947498084e-05
Q13177,A8K5M4	0.03924327371503606	0.0044852404297486175	0.05853658536585366	0.0017059980205974333
P23443	0.020234648093094904	0.0032335454260978406	0.06236559139784946	0.0010804181396911338
O95782	0.006983316647961614	0.0021904662563888596	0.02857142857142857	0.0008939446349176132
Q9HAU5	0.0015369611658435883	0.0029206216751851465	0.10153846153846154	0.0011477965978474445
P62851	0.0004042294549649599	0.0003129237509126943	0.0	3.630731987091635e-05
Q96Q27	0.0005342177355954725	0.00020861583394179617	0.0	2.367427620494099e-05
O00754	0.0004757538332303734	0.00010430791697089809	0.0	0.0
A8K6F7,Q9H3U1	0.0004757538332303734	0.00010430791697089809	0.0	0.0
Q9UIQ6	0.0007495069967369828	0.0005215395848544905	0.1	8.767989048806802e-05
Q86T18,B4DGY0,Q6P0N6	0.0019142380320434117	0.0009387712527380828	0.08333333333333333	0.00021707234514868625
Q7Z6Z7	0.007160849375067998	0.0008344633357671847	0.07142857142857142	0.00041621424773558913
Q8N3Z6,Q05DN1	0.0005491857296251124	0.00010430791697089809	0.0	0.0
Q9UHD9	0.0021004728488813597	0.001147387086679879	0.10909090909090909	0.00022941865634533158
P04843	0.0012451777134962606	0.0008344633357671847	0.14285714285714285	0.0002971602928546456
P54725	0.007305964452567329	0.0015646187545634712	0.08571428571428572	0.0006326157406163662
Q9NS56	0.008753939264326539	0.001043079169708981	0.35714285714285715	1.1774791443734959e-05
P23497,Q68DS7,Q6ZMK3	0.00495411252438433	0.0009387712527380828	0.16666666666666666	3.1528427834933375e-05
Q96GG9,B2RB37	0.0028338070858481227	0.0005215395848544905	0.0	8.34825429816315e-05
Q8IZ07,Q3ZTS7,Q9Y5A3	6.603517644013126e-05	0.00010430791697089809	0.0	0.0
Q9H201	0.0003440429505280321	0.00020861583394179617	0.0	6.120823193179673e-07
Q13557,A8MVS8	0.004978913450431527	0.001043079169708981	0.07142857142857142	0.00023660402544931368
P62269,Q5SUJ3	0.00012531499193015684	0.00010430791697089809	0.0	0.0
Q92995	0.0006166536873861035	0.0008344633357671847	0.03571428571428571	0.00010914038296649725
Q9UI26,B4DZ73	0.001390357114682017	0.0005215395848544905	0.0	0.00024765047308446323
P30050	0.0001170852322261118	0.00020861583394179617	0.0	1.960941736489229e-06
P21580	0.014230027903370402	0.002294774173359758	0.1631578947368421	0.0004418963850646015
Q53EL6,B5ME91	0.000772934291376857	0.0007301554187962866	0.0	2.4799050831514054e-05
P62277	0.0009550683234786838	0.0003129237509126943	0.3333333333333333	3.7299589557398284e-06
Q8IYW5	0.0004397185165791307	0.0003129237509126943	0.3333333333333333	1.1694839513518366e-06
P18428,Q8TCF0	6.679719384091355e-05	0.0005215395848544905	0.1	4.36529576898414e-05
Q6FGH5,P63220	3.151314545415575e-05	0.00020861583394179617	0.0	3.5111526826337586e-06
P45880	0.0003580417135597537	0.00041723166788359235	0.0	1.2413078508895299e-05
P42566,B7Z240	0.0117883161022832	0.0032335454260978406	0.07881773399014778	0.0009399405089265305
Q9Y6I3	0.004851523383548768	0.001356002920621675	0.07692307692307693	0.00037120519108645004
P40425	0.0017454944993093146	0.0021904662563888596	0.017543859649122806	0.0008773277397639418
P36578	0.0008759029374089109	0.0003129237509126943	0.0	2.2675063947261934e-05
P62330,Q6FGZ2	0.0029119287153386397	0.002086158339417962	0.02631578947368421	0.0008028423952983343
Q01780,Q96G78	0.0013598719917477687	0.0033378533430687388	0.0896551724137931	0.0013344321458755495
Q96AT9,Q53TV9	3.512293665022262e-05	0.0003129237509126943	0.0	0.0
Q96PU5,Q3LSM7	0.0023744810915608443	0.0015646187545634712	0.038461538461538464	9.387714681248491e-05
P05388	0.002876143110540952	0.00041723166788359235	0.0	0.0002335273636803738
Q6ZVM7	0.0003440429505280321	0.00020861583394179617	0.0	6.120823193179673e-07
P61956	0.012434306053805884	0.0032335454260978406	0.04926108374384237	0.0006805740407455346
B3KMQ2,Q9UBE0	0.0007695096036738158	0.00041723166788359235	0.3333333333333333	2.3319064346268335e-06
Q9UBT2	0.002376024734593299	0.0008344633357671847	0.14285714285714285	3.6983849841987074e-05
P05387,Q6FG96	0.0007528871389211748	0.00041723166788359235	0.0	7.080199243778452e-06
P05386,A6NIB2	0.003706767189732822	0.0021904662563888596	0.03508771929824561	0.0011573605556725471
Q14940,Q9NSW9	0.0007755253600827977	0.0003129237509126943	0.0	1.5383223956066543e-05
O96020	0.0033390964358398197	0.0008344633357671847	0.14285714285714285	2.113299300842626e-05
P62841	3.869539390483606e-05	0.00010430791697089809	0.0	0.0
Q92963,Q5VY90	0.006999325165934447	0.001356002920621675	0.0641025641025641	0.00040098026077246493
Q13129	0.0007484403565757336	0.00041723166788359235	0.0	2.7282546006141894e-05
Q99578	0.004070014100766413	0.0009387712527380828	0.1388888888888889	0.00014142660071795685
Q08043	0.0005801230436391884	0.0007301554187962866	0.3	6.928433106428471e-06
P63010,Q96EL6	0.007396271854909859	0.0033378533430687388	0.012096774193548387	0.0017615374872302927
P55854	0.010588560854355996	0.0021904662563888596	0.06666666666666667	0.0002650538842602637
P46060	0.005686206088963858	0.001043079169708981	0.17857142857142858	4.6019067396594396e-05
Q92841,Q59F66,Q9UQL5	0.009084296847749546	0.001356002920621675	0.05128205128205128	0.0001707324025213932
P54793	0.00029068714121018	0.00010430791697089809	0.0	0.0
O43719	0.0017977356672407802	0.001147387086679879	0.1111111111111111	0.00012276654482104964
P22626	0.003048055251469022	0.0007301554187962866	0.047619047619047616	4.6062696904053665e-05
Q07955,Q59FA2	0.003456368123941117	0.0028163137582142483	0.05698005698005698	0.0005101234997416397
O14640	0.015583466721165713	0.0028163137582142483	0.08	0.00163317613186366
Q01130	0.002728174396536064	0.0018775425054761655	0.0392156862745098	0.0004661094013642696
O14893	0.00192208880297835	0.0017732345885052676	0.26666666666666666	7.602023252102101e-05
Q5TAL4,P09234	0.0009156638630876826	0.00041723166788359235	0.0	4.18772305786944e-06
Q99590	0.0014885297254062272	0.0008344633357671847	0.2857142857142857	2.6667878822744588e-05
Q9Y5B0	0.006067940389924729	0.0015646187545634712	0.0761904761904762	0.0004935553527271868
O43809	0.0021289728642132424	0.0014603108375925732	0.015151515151515152	0.0003917664803038362
O95218	0.004518953865530473	0.001043079169708981	0.14285714285714285	0.00010669606672941786
Q96SB4	0.005154719874312646	0.0021904662563888596	0.12280701754385964	0.0005411305097624129
P51681,Q38L21	0.02179957867981825	0.004068008761865026	0.06306306306306306	0.00252701658337755
P62942,Q0VDC6	0.0034133120623008584	0.0014603108375925732	0.030303030303030304	0.00024610750691404174
Q13061,Q8IVK2	0.00016163972776523592	0.00041723166788359235	0.0	0.00040084977079686855
Q9NSB8	0.0013470073925746235	0.0006258475018253885	0.06666666666666667	6.0312463964030757e-05
Q9NSC5,B2RA10,Q9NSC1	0.0029818452907631127	0.0009387712527380828	0.1111111111111111	0.00016591310388226646
Q86YM7,Q5U5K4	0.002058891395242961	0.002086158339417962	0.0784313725490196	0.0003698601787661263
Q15413	0.0001480052262729899	0.00020861583394179617	0.0	5.076049591408624e-07
P30626,A8MTH6	0.0033266018748272664	0.001251695003650777	0.022222222222222223	0.00032715911158528424
P68106	6.20781743415356e-05	0.00010430791697089809	0.0	0.0
P23526,B3KUN3	2.207378449200364e-32	0.00020861583394179617	0.0	0.0
P46459,Q96D47	0.0026674997854114393	0.00271200584124335	0.043478260869565216	0.0011713258065644222
P18509	0.0006286315510035369	0.0007301554187962866	0.0	0.00018995484884005092
P09683	0.000280788786536115	0.00041723166788359235	0.16666666666666666	1.2968829910828363e-05
Q6NVW5,Q8IZJ3	0.00014957394277727203	0.00020861583394179617	0.0	2.5738190776768605e-06
P36406	0.0012881336997852787	0.0017732345885052676	0.009523809523809525	0.00022094936960578943
B3KTR4,Q13795,B7ZKX7	0.0020537064516130596	0.00020861583394179617	0.0	7.85868259360239e-06
O60759	0.0002399664381590997	0.0003129237509126943	0.0	9.737637115439279e-06
P01137	0.006413892011311266	0.003650777093981433	0.07765151515151515	0.0017168518708081035
P43235,Q6FHS6	0.0004774039356678344	0.0005215395848544905	0.0	5.5853240008279874e-05
Q15843	0.008381946860774881	0.0021904662563888596	0.04678362573099415	0.0009641337833798294
Q13564,A8MU28,A6NFN4	0.001741015437526339	0.0005215395848544905	0.2	9.524233831959422e-05
Q13617	0.0008398167385702852	0.0009387712527380828	0.05555555555555555	0.0002995086176009228
Q13620	0.007900365719256567	0.0008344633357671847	0.21428571428571427	0.00011518868643237703
O14641	0.016533293184124328	0.005632627516428497	0.02790346907993967	0.003925857018175779
Q6MZM7,P02751,Q6N084	0.01059551096540551	0.0077187858558464585	0.03628285820066642	0.007147726831048777
Q3YBR2	0.00024264577134522952	0.00010430791697089809	0.0	0.0
B2RCT6,P15170,Q7KZX8	0.0018459945113099728	0.001043079169708981	0.07142857142857142	0.00015341460301392145
P35270	0.00043400061459965115	0.00010430791697089809	0.0	0.0
P28221	0.00015882127702343196	0.0005215395848544905	0.6666666666666666	5.492079779813501e-05
P28222	1.141461857175e-05	0.00041723166788359235	1.0	0.0
Q5T5S1	0.00024264577134522952	0.00010430791697089809	0.0	0.0
Q6UB98,Q6PG48	0.00024264577134522952	0.00010430791697089809	0.0	0.0
Q86WZ6	0.00024264577134522952	0.00010430791697089809	0.0	0.0
P28223,B4DZ79	0.0047977030926265995	0.0016689266715343694	0.008333333333333333	0.0007990170090535759
Q96JP5	0.00024264577134522952	0.00010430791697089809	0.0	0.0
Q16623,Q75ME0	0.007136692060696264	0.005632627516428497	0.029411764705882353	0.0041724915541109285
B2R7Y7,P31645,Q5EE02	0.0008367042904852322	0.0003129237509126943	0.0	3.180112136884708e-05
P22735	0.0005930677211397246	0.0005215395848544905	0.1	1.5154748404146406e-05
P34981	0.0003785332586884822	0.00041723166788359235	0.0	1.985933981141242e-06
P60174,Q53HE2	0.0010801159942966608	0.0008344633357671847	0.0	0.00029848657775833145
P09132	0.0002939983302756504	0.0005215395848544905	0.0	1.6869278053152037e-05
Q92973	0.0022524080094522454	0.0019818504224470637	0.051470588235294115	0.00031223010714814613
