Pathogen	Pathogen_Uniprot_ID	Human_Uniprot_ID
Yersinia pestis	Q8D195	P40189
Yersinia pestis	Q8CLT3	P24394
Yersinia pestis	Q8CLP9	P24001
Yersinia pestis	Q8ZIC5	P31785
Yersinia pestis	Q7CKP5	P14784
Yersinia pestis	A0A384KB95	Q14005
Yersinia pestis	Q9Z375	Q13422
Yersinia pestis	Q8D017	O15111
Yersinia pestis	Q8ZH00	P25963
Yersinia pestis	Q8CZN4	P25963
Yersinia pestis	Q8CZT1	P01591
Yersinia pestis	Q7CH97	P01591
Yersinia pestis	Q8D1J4	P01857
Yersinia pestis	Q8CWI4	P01857
Yersinia pestis	Q8CKN0	P01857
Yersinia pestis	Q8CK83	P01857
Yersinia pestis	A0A384L7G7	P01857
Yersinia pestis	A0A384KHP8	P01857
Yersinia pestis	A0A384LFS9	P01857
Yersinia pestis	A0A2S9PK33	P01877
Yersinia pestis	A0A0H2W363	P01877
Yersinia pestis	A0A384KWM5	P01877
Yersinia pestis	Q0WFN6	P01877
Yersinia pestis	Q0WGU1	P01877
Yersinia pestis	Q0WI64	P01877
Yersinia pestis	Q0WHF1	P01877
Yersinia pestis	Q0WJ06	P01877
Yersinia pestis	Q8ZCP4	P01877
Yersinia pestis	Q8Z9R8	P01877
Yersinia pestis	Q8D191	P08069
Yersinia pestis	Q8ZDF8	P78318
Yersinia pestis	Q8D051	P78318
Yersinia pestis	Q8D0Z3	Q01629
Yersinia pestis	Q0WIJ9	Q01629
Yersinia pestis	Q8D0N9	P13164
Yersinia pestis	Q8CZK5	O14879
Yersinia pestis	P17778	P40305
Yersinia pestis	A0A384KST0	P40305
Yersinia pestis	Q0WHE4	P40305
Yersinia pestis	A0A384KLT9	P40305
Yersinia pestis	Q8ZG09	P40305
Yersinia pestis	Q8ZHF1	P40305
Yersinia pestis	Q8D097	P55010
Yersinia pestis	A0A384LA14	Q15056
Yersinia pestis	Q8D1F5	O43432
Yersinia pestis	Q8D0W1	O43432
Yersinia pestis	A0A384KXS0	Q8N5X7
Yersinia pestis	Q8ZC49	O60573
Yersinia pestis	Q8D052	P23588
Yersinia pestis	A0A384LLI5	P38919
Yersinia pestis	Q0WDE1	Q14240
Yersinia pestis	Q8CZT1	Q14240
Yersinia pestis	Q8CL08	P60842
Yersinia pestis	A0A384KKB9	P60842
Yersinia pestis	Q7CJ96	Q9Y6M1
Yersinia pestis	Q8ZED8	Q16666
Yersinia pestis	Q8CZW4	Q16666
Yersinia pestis	A0A384LJW8	Q16666
Yersinia pestis	Q7CHU1	O75874
Yersinia pestis	Q0WC84	Q02535
Yersinia pestis	A0A384LA61	Q5TEJ8
Yersinia pestis	A0A0H2W4I9	P32942
Yersinia pestis	A0A384LD58	P13598
Yersinia pestis	Q0WHE4	P13598
Yersinia pestis	A0A384K8S0	Q16270
Yersinia pestis	Q8ZI60	Q16270
Yersinia pestis	Q8ZBM0	Q16270
Yersinia pestis	Q8CZF9	P17936
Yersinia pestis	Q8ZBZ9	P17936
Yersinia pestis	Q8D090	P18065
Yersinia pestis	A0A384KCV3	Q9NRM6
Yersinia pestis	P17778	P78552
Yersinia pestis	Q0WHY6	Q13651
Yersinia pestis	A0A384L6K3	P34913
Yersinia pestis	A0A384LGT3	Q12891
Yersinia pestis	A0A384KAD8	P83110
Yersinia pestis	A0A384LN63	O43464
Yersinia pestis	A0A384KAD8	O43464
Yersinia pestis	A0A384KDB2	O43464
Yersinia pestis	Q7CGT6	O43464
Yersinia pestis	Q8D0U3	O43464
Yersinia pestis	O68709	O43464
Yersinia pestis	Q7CHF8	O43464
Yersinia pestis	Q0WJY2	P04792
Yersinia pestis	Q8ZHK5	P34932
Yersinia pestis	A0A0H2W7T7	Q03933
Yersinia pestis	Q8D0R4	Q96S86
Yersinia pestis	Q8D1G8	Q96S86
Yersinia pestis	Q8Z9V7	P37235
Yersinia pestis	A0A384LA47	Q96ED9
Yersinia pestis	Q8D068	O43390
Yersinia pestis	A0A384KU48	O43390
Yersinia pestis	A0A384LI09	O60506
Yersinia pestis	A0A384KVT4	P52272
Yersinia pestis	A0A3N4B6S5	P14866
Yersinia pestis	Q0WJ85	P14866
Yersinia pestis	A0A384LI09	P52597
Yersinia pestis	A0A384LK21	P52597
Yersinia pestis	P69959	P07910
Yersinia pestis	Q8ZA76	P55795
Yersinia pestis	Q8ZGR6	P31943
Yersinia pestis	Q8D0S1	P31943
Yersinia pestis	Q8CLC4	P31943
Yersinia pestis	A0A0H2W329	P31943
Yersinia pestis	A0A384LLI6	O14979
Yersinia pestis	Q8ZBZ9	O14979
Yersinia pestis	Q8ZHI8	P09601
Yersinia pestis	Q8CZY0	O00479
Yersinia pestis	A0A384LN40	P09429
Yersinia pestis	Q0WBJ5	Q01581
Yersinia pestis	A0A384KQ85	Q96RW7
Yersinia pestis	A0A384KT94	Q96RW7
Yersinia pestis	Q8ZIE8	Q96RW7
Yersinia pestis	Q8ZJJ5	Q96RW7
Yersinia pestis	Q8CWI1	Q9P0W2
Yersinia pestis	Q8D1H5	Q16534
Yersinia pestis	Q8D166	Q16534
Yersinia pestis	Q8D0V8	Q16534
Yersinia pestis	Q0WHE4	Q16534
Yersinia pestis	A0A0H2W7F6	P13747
Yersinia pestis	A0A384KXD1	P13747
Yersinia pestis	Q0WDP0	P13747
Yersinia pestis	Q8ZIG9	P13747
Yersinia pestis	Q8D0H6	Q9H2X6
Yersinia pestis	A0A384LN63	P49773
Yersinia pestis	Q0WG31	P49773
Yersinia pestis	Q8D008	Q9BW72
Yersinia pestis	Q8ZDX8	Q16665
Yersinia pestis	A0A384LK21	Q5VZR4
Yersinia pestis	Q0WIR6	Q9UM44
Yersinia pestis	Q8CZX8	Q03014
Yersinia pestis	Q8ZG01	Q68CP4
Yersinia pestis	P17778	P04233
Yersinia pestis	Q8Z9U1	P04233
Yersinia pestis	Q8ZIN2	P04233
Yersinia pestis	Q8D1K3	P04233
Yersinia pestis	Q8D0C8	P04233
Yersinia pestis	Q8CLE5	P04233
Yersinia pestis	A0A2U2H0W7	P04233
Yersinia pestis	Q8CKH6	P04233
Yersinia pestis	A0A384KQ85	P04233
Yersinia pestis	A0A384LI09	P04233
Yersinia pestis	Q7CJM9	P04233
Yersinia pestis	A0A0H2W631	P04233
Yersinia pestis	Q7CJE7	P04233
Yersinia pestis	A0A384KC05	P04233
Yersinia pestis	Q7CIZ3	P04233
Yersinia pestis	Q7CIT9	P04233
Yersinia pestis	Q0WFD2	P04233
Yersinia pestis	A0A384LBF7	P04233
Yersinia pestis	Q7CGR6	P04233
Yersinia pestis	A0A384KXS0	P04233
Yersinia pestis	A0A0H2W8Y1	P04233
Yersinia pestis	Q8ZJL7	P04233
Yersinia pestis	Q8ZIY3	P04233
Yersinia pestis	Q8ZA34	P04233
Yersinia pestis	Q9X5X6	Q9BSE4
Yersinia pestis	Q8D054	Q9BSE4
Yersinia pestis	Q0WJ78	Q9BSE4
Yersinia pestis	Q8CKN0	P42694
Yersinia pestis	A0A384LHR9	P42694
Yersinia pestis	Q8ZIH1	P42694
Yersinia pestis	Q8Z9U3	Q9NRZ9
Yersinia pestis	Q7CJM9	Q92769
Yersinia pestis	Q8D1K6	Q96DB2
Yersinia pestis	Q8CZV1	P14317
Yersinia pestis	Q8CLC4	P14317
Yersinia pestis	A0A384KR68	P14317
Yersinia pestis	Q74XD3	P14317
Yersinia pestis	Q0WBR6	P51610
Yersinia pestis	Q7CJM5	P51610
Yersinia pestis	Q8ZBN2	P82979
Yersinia pestis	Q8CLF6	Q9Y450
Yersinia pestis	Q8D0F7	P69905
Yersinia pestis	Q8ZAA1	P69905
Yersinia pestis	P42713	P01912
Yersinia pestis	Q8D0T1	P01912
Yersinia pestis	Q8CZJ4	P01912
Yersinia pestis	A0A384KB95	P01912
Yersinia pestis	Q8ZJ79	P01912
Yersinia pestis	A0A384KKM6	P20036
Yersinia pestis	Q7CGN7	P20036
Yersinia pestis	Q8D0Z4	O75367
Yersinia pestis	Q7CHD7	O75367
Yersinia pestis	Q0WG31	P49915
Yersinia pestis	Q8D192	P78347
Yersinia pestis	Q8D1N9	P09488
Yersinia pestis	A0A384KXD1	Q92896
Yersinia pestis	A0A384KFX2	P57764
Yersinia pestis	Q0WIR1	P57764
Yersinia pestis	A0A384LBF7	Q9NZM5
Yersinia pestis	Q8ZFX5	Q9NZM5
Yersinia pestis	A0A384L034	Q9HAV7
Yersinia pestis	Q8ZGK8	Q8IV61
Yersinia pestis	Q8D090	P28799
Yersinia pestis	Q8CWG4	P28799
Yersinia pestis	A0A384KJJ3	P28799
Yersinia pestis	A0A0H2W2R5	Q96CP6
Yersinia pestis	A0A384KHX2	P62993
Yersinia pestis	Q0WI64	P62993
Yersinia pestis	Q8D1J2	P22352
Yersinia pestis	Q8D008	P22352
Yersinia pestis	Q8CZR4	P22352
Yersinia pestis	A0A0H2W7Y4	P22352
Yersinia pestis	A0A384LJQ9	Q13227
Yersinia pestis	A0A384LBQ5	Q13227
Yersinia pestis	Q8D050	Q9UPC5
Yersinia pestis	Q0WEG0	Q8TDU6
Yersinia pestis	A0A2U2GZB1	Q8TDU6
Yersinia pestis	A0A0H2W363	Q8TDU6
Yersinia pestis	Q0WE50	Q8TDU6
Yersinia pestis	A0A384LI09	Q5T9L3
Yersinia pestis	Q0WJ06	Q9BXC1
Yersinia pestis	A0A384KL30	Q9H8Y8
Yersinia pestis	Q8CLP4	P15586
Yersinia pestis	Q8D1C5	Q9UJJ9
Yersinia pestis	Q8ZJC4	Q9UJJ9
Yersinia pestis	A0A0H2W4U2	P08754
Yersinia pestis	A0A384KSL1	O60234
Yersinia pestis	A0A384LJQ9	P34897
Yersinia pestis	A0A0H2W2U3	P34897
Yersinia pestis	A0A0H2W3C2	P34897
Yersinia pestis	Q8CLN9	P10071
Yersinia pestis	Q8D130	Q9Y2X7
Yersinia pestis	Q8CKY9	Q8TF65
Yersinia pestis	Q8ZJ10	O14908
Yersinia pestis	Q0WJ06	P13284
Yersinia pestis	Q9RI12	Q9H3K2
Yersinia pestis	A0A384LHR9	Q6P531
Yersinia pestis	A0A384KZU6	P19440
Yersinia pestis	Q0WED4	Q9UJY4
Yersinia pestis	Q8ZC32	Q9HCC8
Yersinia pestis	Q9Z3B4	Q9HCC8
Yersinia pestis	Q8D1I6	Q9HCC8
Yersinia pestis	Q8D008	Q9HCC8
Yersinia pestis	Q8CZQ3	Q9HCC8
Yersinia pestis	A0A384L5T6	Q9HCC8
Yersinia pestis	A0A0H2W529	Q9HCC8
Yersinia pestis	Q7CIA2	Q9HCC8
Yersinia pestis	A0A0H2W7V7	Q9HCC8
Yersinia pestis	Q8ZIQ4	Q9HCC8
Yersinia pestis	A0A0H2W2U3	P52566
Yersinia pestis	A0A384LGT3	P52566
Yersinia pestis	A0A384LBC5	P50395
Yersinia pestis	A0A0H2W9Q1	P50395
Yersinia pestis	Q0WA17	P31150
Yersinia pestis	Q8ZBP5	Q9NZC3
Yersinia pestis	Q0WIU1	Q9H3P7
Yersinia pestis	A0A384L096	Q92616
Yersinia pestis	Q7ARK4	Q92616
Yersinia pestis	Q7CKC7	Q96CN9
Yersinia pestis	A0A384KNN0	O95166
Yersinia pestis	Q8ZI64	O95166
Yersinia pestis	Q8ZE38	P32456
Yersinia pestis	A0A0H2W8Y1	P32456
Yersinia pestis	Q8D0R8	P32455
Yersinia pestis	Q8D1J6	P63244
Yersinia pestis	Q8CZR4	P63244
Yersinia pestis	A0A384K8S0	P63244
Yersinia pestis	A0A384L966	P63244
Yersinia pestis	A0A384LK21	P63244
Yersinia pestis	Q8ZAR3	P63244
Yersinia pestis	Q7CHU1	P63244
Yersinia pestis	Q9ZC81	Q92538
Yersinia pestis	A0A384K9N9	Q9HCG7
Yersinia pestis	Q8D050	P50440
Yersinia pestis	A0A384KXD1	O60861
Yersinia pestis	Q0WDP0	O60861
Yersinia pestis	Q8CZV1	Q14376
Yersinia pestis	Q8CZV1	O95479
Yersinia pestis	Q7CHW4	P49019
Yersinia pestis	Q8CLC4	P06241
Yersinia pestis	A0A384L6K3	P06241
Yersinia pestis	A0A0H2W0U8	Q9BQS8
Yersinia pestis	Q8CLN8	Q9H0Q3
Yersinia pestis	Q8D194	Q9BYC5
Yersinia pestis	Q8ZEC8	Q9BWH2
Yersinia pestis	A0A384KTG3	Q9BWH2
Yersinia pestis	Q8ZGW7	P07954
Yersinia pestis	Q8ZCC3	Q96AE4
Yersinia pestis	Q8ZFW5	Q96AE4
Yersinia pestis	Q8ZIM0	Q96AE4
Yersinia pestis	Q7ARD6	Q96AE4
Yersinia pestis	Q8D0K9	Q96AE4
Yersinia pestis	A0A384KL81	Q96AE4
Yersinia pestis	A0A0H2W8G4	Q96AE4
Yersinia pestis	Q7ARE4	Q96AE4
Yersinia pestis	Q7CKC7	O94915
Yersinia pestis	Q8ZHK4	Q9P2Q2
Yersinia pestis	A0A384KB95	P02792
Yersinia pestis	P69955	P21462
Yersinia pestis	P69980	Q92802
Yersinia pestis	Q9X5X6	Q92802
Yersinia pestis	A0A384KTX0	Q92802
Yersinia pestis	Q7CJ72	Q92802
Yersinia pestis	A0A0H2W3B9	Q92802
Yersinia pestis	A0A384KHP8	Q92802
Yersinia pestis	Q8ZJ18	Q92802
Yersinia pestis	Q8ZIL5	Q92802
Yersinia pestis	Q8D1Q0	Q9H334
Yersinia pestis	Q0WFD2	Q9H334
Yersinia pestis	Q0WHB8	Q9H334
Yersinia pestis	Q7CH97	Q9P0K8
Yersinia pestis	Q0WF87	Q53EP0
Yersinia pestis	Q8CZQ7	Q53EP0
Yersinia pestis	A0A0H2W4I6	Q53EP0
Yersinia pestis	A0A384KST0	Q53EP0
Yersinia pestis	Q8ZBU9	Q9Y2H6
Yersinia pestis	Q8CKF4	Q9Y2H6
Yersinia pestis	Q8D015	O75044
Yersinia pestis	A0A384KBR0	Q06787
Yersinia pestis	A0A384KHX8	Q13045
Yersinia pestis	Q8ZAB3	Q01543
Yersinia pestis	Q8ZBP8	Q13451
Yersinia pestis	Q7CHR0	Q13451
Yersinia pestis	Q8ZHG7	Q13451
Yersinia pestis	Q8CLF6	Q96SL8
Yersinia pestis	P68587	Q14192
Yersinia pestis	Q8CZY2	Q14192
Yersinia pestis	A0A384KTG5	Q14192
Yersinia pestis	A0A384LKB0	Q14192
Yersinia pestis	Q8ZI64	Q14192
Yersinia pestis	Q8CLV1	P09769
Yersinia pestis	Q8ZH37	Q9UHY8
Yersinia pestis	Q8D0R7	O94868
Yersinia pestis	Q8D1R0	Q86WN1
Yersinia pestis	A0A0H2W3M9	Q7L513
Yersinia pestis	A0A384KW77	Q0JRZ9
Yersinia pestis	A0A384KST0	O14526
Yersinia pestis	Q8D1U4	P55899
Yersinia pestis	Q8D0I9	P55899
Yersinia pestis	Q8ZI60	P12314
Yersinia pestis	Q8ZD91	Q9Y6R7
Yersinia pestis	Q8D166	Q9UJT9
Yersinia pestis	Q0WBJ5	Q9UKA2
Yersinia pestis	Q8D131	Q9UKT7
Yersinia pestis	Q8ZJG9	Q9UK97
Yersinia pestis	Q74YC7	Q86XK2
Yersinia pestis	Q8D0R9	P35555
Yersinia pestis	Q74YC7	P35555
Yersinia pestis	Q8ZCV9	P35555
Yersinia pestis	Q0WIR1	O95967
Yersinia pestis	A0A384LJU9	Q12805
Yersinia pestis	A0A384L498	P98095
Yersinia pestis	Q8Z9R8	P98095
Yersinia pestis	Q0WDP0	P23142
Yersinia pestis	Q8ZIE7	O94887
Yersinia pestis	Q8ZHG0	Q9NPI8
Yersinia pestis	Q8CZZ7	Q8IZT9
Yersinia pestis	P17778	Q14289
Yersinia pestis	A0A384KJY0	Q05397
Yersinia pestis	Q8ZBZ9	O00519
Yersinia pestis	Q8D1G3	Q8WV15
Yersinia pestis	Q7CHK7	Q9Y4F9
Yersinia pestis	Q0WFZ1	Q8NEM7
Yersinia pestis	A0A384LQH9	Q8NEM7
Yersinia pestis	A0A384L3E0	Q6VEQ5
Yersinia pestis	Q0WA24	Q7Z4H7
Yersinia pestis	Q8ZBP8	Q9Y4E1
Yersinia pestis	Q8CZU9	Q641Q2
Yersinia pestis	A0A384KHP8	Q641Q2
Yersinia pestis	A0A384LCL3	O60825
Yersinia pestis	Q8D195	P09467
Yersinia pestis	A0A384LGH0	Q6ICB0
Yersinia pestis	Q0WHE2	Q6ICB0
Yersinia pestis	Q8ZJP8	Q96PZ2
Yersinia pestis	Q0WHY6	Q8TC76
Yersinia pestis	Q8D1G8	P50502
Yersinia pestis	P17778	Q96GS6
Yersinia pestis	Q8D0Z3	Q93063
Yersinia pestis	A0A0H2W329	Q16394
Yersinia pestis	A0A384LK21	Q01780
Yersinia pestis	A0A384L578	Q15024
Yersinia pestis	Q8D1M8	Q9Y3B2
Yersinia pestis	Q8ZC18	Q9UPT5
Yersinia pestis	A0A384LC57	O60645
Yersinia pestis	Q8D1G3	Q01844
Yersinia pestis	Q0WJ85	Q01844
Yersinia pestis	A0A384KKM6	P22794
Yersinia pestis	Q8CZW4	P41212
Yersinia pestis	Q8CLT3	Q7Z2Z2
Yersinia pestis	Q8CL29	Q7Z2Z2
Yersinia pestis	Q8ZGR6	P15036
Yersinia pestis	Q8D1C5	P15036
Yersinia pestis	A0A384L090	P15036
Yersinia pestis	A0A384L2A2	P15036
Yersinia pestis	Q0WHE4	P15036
Yersinia pestis	Q8ZHI8	P15036
Yersinia pestis	Q8CKW8	P14921
Yersinia pestis	Q8ZED8	Q16134
Yersinia pestis	Q74SR9	P38117
Yersinia pestis	Q0WBI4	P13804
Yersinia pestis	Q7CGR6	Q9BSJ8
Yersinia pestis	Q8CZZ7	P11474
Yersinia pestis	Q8CLE0	P30040
Yersinia pestis	Q8CZU2	Q9NZ08
Yersinia pestis	A0A384KAD8	Q12929
Yersinia pestis	Q8ZD27	Q14677
Yersinia pestis	Q8CKM1	Q14677
Yersinia pestis	A0A384KMD8	Q14677
Yersinia pestis	A0A384KCH8	Q14677
Yersinia pestis	Q8ZDX4	Q14677
Yersinia pestis	Q0WAP4	O15197
Yersinia pestis	Q0WJP9	P42566
Yersinia pestis	Q74Q56	O95936
Yersinia pestis	A0A0H2W080	O95936
Yersinia pestis	Q8ZAQ2	P14625
Yersinia pestis	Q0WG31	P14625
Yersinia pestis	Q8ZAL3	P14625
Yersinia pestis	Q8ZI64	P14625
Yersinia pestis	Q8ZBP5	Q8IZ81
Yersinia pestis	Q8ZCR0	Q99607
Yersinia pestis	Q9ZC29	P32519
Yersinia pestis	A0A384L498	P32519
Yersinia pestis	Q0WFZ1	P32519
Yersinia pestis	Q7CIZ7	O75153
Yersinia pestis	Q8D015	Q7L2H7
Yersinia pestis	A0A384L807	O75821
Yersinia pestis	Q8CZR4	O15371
Yersinia pestis	Q8CL86	P55884
Yersinia pestis	Q8ZIY3	P41567
Yersinia pestis	Q8ZH40	Q14232
Yersinia pestis	Q8D1A1	Q9H9B1
Yersinia pestis	A0A384LGT3	Q9H223
Yersinia pestis	A0A384K9G2	Q9NZN3
Yersinia pestis	Q8D0R8	Q8NDI1
Yersinia pestis	Q9ZC68	P18146
Yersinia pestis	Q8ZAR3	P17813
Yersinia pestis	Q8ZJP7	Q9GZT9
Yersinia pestis	Q8ZE20	P00533
Yersinia pestis	Q8CZJ8	Q9UHF1
Yersinia pestis	Q8ZCS5	Q9UHF1
Yersinia pestis	Q8D1R0	P13639
Yersinia pestis	Q8D1N0	P13639
Yersinia pestis	A0A384KU48	P13639
Yersinia pestis	A0A384KWM5	P13639
Yersinia pestis	A0A384L807	P13639
Yersinia pestis	Q0WHF1	P13639
Yersinia pestis	P59324	P13639
Yersinia pestis	P69976	P26641
Yersinia pestis	Q8D092	P26641
Yersinia pestis	Q8D052	P26641
Yersinia pestis	A0A384KE37	P26641
Yersinia pestis	Q8ZA85	P26641
Yersinia pestis	A0A384LJ89	P29692
Yersinia pestis	Q7CIZ3	Q15075
Yersinia pestis	A0A0H2W3M6	Q6P2E9
Yersinia pestis	Q8CZW0	Q5VYK3
Yersinia pestis	Q8CKN0	Q16610
Yersinia pestis	P58644	Q16610
Yersinia pestis	A0A384K9G2	P30084
Yersinia pestis	Q8CZW4	P32249
Yersinia pestis	Q8D0U3	Q96CJ1
Yersinia pestis	Q9ZC81	O43491
Yersinia pestis	Q8D1E3	O43491
Yersinia pestis	A0A384KQ85	O43491
Yersinia pestis	Q8CKW7	Q15329
Yersinia pestis	Q7CIA2	Q16254
Yersinia pestis	Q8ZJ74	Q9NZJ5
Yersinia pestis	Q7CG77	Q9BQI3
Yersinia pestis	Q8ZDX4	Q9BQI3
Yersinia pestis	Q8CLQ7	Q7RTS9
Yersinia pestis	A0A384LFS9	P51808
Yersinia pestis	Q8D0V6	P33316
Yersinia pestis	Q8ZAN0	P33316
Yersinia pestis	Q8ZBN6	P33316
Yersinia pestis	Q7CHD7	P28562
Yersinia pestis	A0A384KIG3	Q9Y4J8
Yersinia pestis	A0A384KU48	P55265
Yersinia pestis	Q8ZHK5	Q14919
Yersinia pestis	Q8ZAP5	Q12882
Yersinia pestis	Q8D1C6	Q12882
Yersinia pestis	Q8D0H5	Q12882
Yersinia pestis	A0A384KIW1	Q12882
Yersinia pestis	A0A384KK98	Q12882
Yersinia pestis	Q0WA24	Q12882
Yersinia pestis	Q8ZCK2	Q12882
Yersinia pestis	Q8ZA76	Q12882
Yersinia pestis	P46359	Q12882
Yersinia pestis	Q93PE0	Q12882
Yersinia pestis	A0A384LLZ0	P27487
Yersinia pestis	Q9ZFR9	Q9UHL4
Yersinia pestis	A0A384LLI6	Q9UHL4
Yersinia pestis	A0A384KSL1	O60673
Yersinia pestis	Q8CLT3	Q9HCU8
Yersinia pestis	Q8ZJ07	Q9H4A9
Yersinia pestis	Q8ZHK5	O77932
Yersinia pestis	A0A384KN94	Q9H7D0
Yersinia pestis	Q8ZD91	P26358
Yersinia pestis	P69992	P26358
Yersinia pestis	Q74SQ6	P26358
Yersinia pestis	Q8ZB39	Q9Y6K1
Yersinia pestis	Q8ZEL7	Q9Y6K1
Yersinia pestis	A0A384KLT9	Q09013
Yersinia pestis	A0A0H2W080	Q09013
Yersinia pestis	Q9Z373	Q01459
Yersinia pestis	Q8D0U3	Q01459
Yersinia pestis	Q8CZF9	Q9UBM7
Yersinia pestis	Q8CLY1	Q13574
Yersinia pestis	A0A384LK21	A2RUS2
Yersinia pestis	A0A384LBF7	A2RUS2
Yersinia pestis	A0A384KW77	Q5VZ89
Yersinia pestis	Q8D0E1	O75064
Yersinia pestis	Q8D093	O75064
Yersinia pestis	Q8ZA85	O75064
Yersinia pestis	Q8ZBN6	Q8IV53
Yersinia pestis	A0A384KWM5	P35659
Yersinia pestis	Q8D0E1	Q9H4E7
Yersinia pestis	Q8ZAR2	Q9H4E7
Yersinia pestis	Q8ZC49	Q16698
Yersinia pestis	Q8D070	P26196
Yersinia pestis	Q8D1D2	P17844
Yersinia pestis	Q0WEL8	P17844
Yersinia pestis	Q9ZC68	P17844
Yersinia pestis	Q8D0N7	Q9NY93
Yersinia pestis	Q8ZBZ9	Q9H0S4
Yersinia pestis	P37867	Q86XP3
Yersinia pestis	Q8ZCT9	O15523
Yersinia pestis	Q8CLV1	O00571
Yersinia pestis	Q8D044	O00148
Yersinia pestis	A0A384KKF8	Q9NUL7
Yersinia pestis	A0A384KFY6	Q9NUL7
Yersinia pestis	Q0WFD2	Q9BUQ8
Yersinia pestis	P68587	Q92841
Yersinia pestis	A0A384LH60	Q92841
Yersinia pestis	Q7CGN7	Q92841
Yersinia pestis	Q8CZF9	Q9NX09
Yersinia pestis	A0A384KWM5	Q9UMR2
Yersinia pestis	P68587	Q9NUU7
Yersinia pestis	Q0WAP4	P06132
Yersinia pestis	Q7CGQ2	Q13561
Yersinia pestis	Q8D008	Q9UK59
Yersinia pestis	A0A384L802	P16989
Yersinia pestis	Q8ZF52	Q15038
Yersinia pestis	Q8CZL7	Q15038
Yersinia pestis	A0A384L9C4	Q15038
Yersinia pestis	Q7ARH3	Q15038
Yersinia pestis	Q8ZA85	Q15038
Yersinia pestis	A0A384KD64	Q5D0E6
Yersinia pestis	Q7CGN7	Q5VWQ8
Yersinia pestis	Q8D1M8	P98082
Yersinia pestis	A0A384L890	P98082
Yersinia pestis	A0A384LLI6	Q7Z388
Yersinia pestis	A0A384KPW0	Q96J86
Yersinia pestis	Q8ZH37	P01034
Yersinia pestis	Q8CZZ7	O00622
Yersinia pestis	A0A384LC57	O14625
Yersinia pestis	P68587	P61073
Yersinia pestis	A0A384LKN7	P25025
Yersinia pestis	A0A384KRX5	Q9NP73
Yersinia pestis	Q8ZJ79	Q9P013
Yersinia pestis	Q8D0D5	P39880
Yersinia pestis	A0A384KEK4	P39880
Yersinia pestis	Q56954	Q9NTM9
Yersinia pestis	A0A384KQ85	Q9NTM9
Yersinia pestis	Q8CLT1	O60888
Yersinia pestis	A0A384KR24	O60888
Yersinia pestis	Q8ZHG0	O60888
Yersinia pestis	Q0WG31	Q93034
Yersinia pestis	Q8D0H5	Q13620
Yersinia pestis	A0A384LBM9	Q13616
Yersinia pestis	A0A0H2W2R5	Q13616
Yersinia pestis	A0A384KC99	P58658
Yersinia pestis	A0A384KMX6	O60716
Yersinia pestis	Q8ZC18	P35222
Yersinia pestis	Q8D015	P35222
Yersinia pestis	A0A384KST0	P35222
Yersinia pestis	Q8D1G8	P35222
Yersinia pestis	Q8ZH30	P29279
Yersinia pestis	Q8D0L8	P29279
Yersinia pestis	Q8D078	P29279
Yersinia pestis	Q8ZCW0	P29279
Yersinia pestis	A0A384KBR0	P49711
Yersinia pestis	A0A384KX68	P49711
Yersinia pestis	Q7CGD9	Q9NUG4
Yersinia pestis	A0A384L578	Q9NX31
Yersinia pestis	Q8ZFU4	Q9NX31
Yersinia pestis	Q7CIA2	Q96A57
Yersinia pestis	Q8CWH7	Q12996
Yersinia pestis	A0A384LH97	Q13098
Yersinia pestis	A0A384KST0	P67870
Yersinia pestis	A0A384LCM3	P67870
Yersinia pestis	Q8ZCQ2	P07333
Yersinia pestis	Q8D070	P09603
Yersinia pestis	Q8CZW4	O75534
Yersinia pestis	A0A384LAC1	O75534
Yersinia pestis	Q8D0R4	Q96EN9
Yersinia pestis	Q8CZK5	Q96EN9
Yersinia pestis	Q8CKB6	Q9BQD3
Yersinia pestis	A0A384L578	Q9BQD3
Yersinia pestis	Q8CKH6	Q9BVV8
Yersinia pestis	Q8ZED8	Q9NZV1
Yersinia pestis	Q7CHW4	O75629
Yersinia pestis	Q8CZU2	P16220
Yersinia pestis	A0A0H2W3M6	Q96SW2
Yersinia pestis	Q0WHF1	O60519
Yersinia pestis	A0A2U2H232	P20023
Yersinia pestis	A0A384L7G7	P17927
Yersinia pestis	Q8ZGX4	P17927
Yersinia pestis	Q8CZJ0	Q6UWF3
Yersinia pestis	Q7CK09	Q8WU58
Yersinia pestis	Q8CLF6	Q9H3G5
Yersinia pestis	Q8ZHI6	Q9H3G5
Yersinia pestis	Q8ZIH1	P50416
Yersinia pestis	Q8ZIL5	P50416
Yersinia pestis	A0A384LBS1	Q16630
Yersinia pestis	A0A384KHN0	O43809
Yersinia pestis	Q7CIG0	Q9P2I0
Yersinia pestis	Q8CWG5	P04632
Yersinia pestis	Q8ZGW9	Q9BV73
Yersinia pestis	Q8ZJL7	Q16678
Yersinia pestis	Q8ZAF0	Q9BUU2
Yersinia pestis	Q74YC7	Q96NB1
Yersinia pestis	A0A384KCH8	P24468
Yersinia pestis	Q8D0H6	Q92828
Yersinia pestis	A0A384KMX6	P31146
Yersinia pestis	Q0WFD2	Q9Y678
Yersinia pestis	A0A0H2W8G8	Q7Z4G1
Yersinia pestis	Q8D0C8	Q9H0A8
Yersinia pestis	A0A384LBQ5	Q07092
